id,name,neighborhood_overview,host_id,host_since,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms_text,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month
1917849,Villa in The Hague · ★4.52 · 1 bedroom · 2 beds · 1.5 baths,,7518101,7/16/2013,"Hoi ik ben Amelia en run een leuke B&B in Scheveningen vlakbij het strand, Circustheater, Kurhaus en boulevard. Carpe Diem is mijn motto en ik vind het prettig als mijn gasten het naar hun zin hebben. Ik verwacht wel dat gasten rekening houden met elkaar en met de buren. 
Onze accommodatie is niet geschikt voor mindervaliden en hulpbehoevenden. De tuin is privé, maar er is buiten bij de ingang een zitgelegenheid voor gasten. Huisdieren kunnen wij helaas niet toestaan. Toeristenbelasting dient ter plaatse liefst contact voldaan te worden. Voor tarief zie denhaag.nl. Parkeren is (behoudens Tapijtweg) overal betaald in Scheveningen. Wij kunnen faciliteren met aanmelden via gemeente-app tegen betaling. Parkeren is en blijft een eigen verantwoordelijkheid. Mocht ik niet bereikbaar zijn dan is er mijn man Andre of onze Sonja, die alles regelen. 
Bent u tevreden zeg het voort, heeft u klachten, vragen of wensen laat het ons dan direct weten a.u.b. Een prettig verblijf en veel plezier in Scheveningen wens ik alle gasten. Daar zet ik mij voor in en dat maakt het leuk!",within an hour,100%,77%,f,7,t,t,Belgisch Park,Private room in villa,Private room,1,1.5 baths,2,[],$78.00 ,1,1125,28,359,52,4.52,4.62,4.65,4.77,4.71,4.88,4.51,f,0.56
1956981,Rental unit in Den Haag · ★4.57 · 1 bedroom · 1 bed · 1 bath,"We are close to the city centre, it's just a 10 minute walk! There are many interesting restaurants and shops nearby, all within walking distance. There is public transportation hub right in front of the Tower with connections to places both in- and outside The Hague. In this authentic The Hague neighborhood you will be able to feel like a local. <br /><br />We will supply you with a digital guide with some of our best recommendations.",300966,11/27/2010,"I am an advertising and event consultant. I live in the centre of The Hague, The Netherlands and really enjoy traveling. I have enjoyed AirBnB like hospitality in many countries, so now it's time to return the favor. Welcome!",within an hour,100%,99%,t,22,t,t,Huygenspark,Entire rental unit,Entire home/apt,2,1 bath,1,[],$181.00 ,1,1125,13,342,503,4.57,4.69,4.61,4.76,4.75,4.67,4.6,t,4.11
2008100,Home in Den Haag · ★4.91 · 4 bedrooms · 3 beds · 2 baths,A very spacious and quiet part of the Hague.,7582390,7/19/2013,,N/A,N/A,N/A,f,1,t,f,Vogelwijk,Entire home,Entire home/apt,6,2 baths,3,[],$195.00 ,7,40,0,0,11,4.91,4.91,4.45,5,5,5,4.91,f,0.15
2035974,Villa in The Hague · ★4.48 · 1 bedroom · 2 beds · 1 private bath,"Situated max 150 meter from beach, many restaurants, pubs, Circustheater, all around the corner. Public transport, around corner (tram 1, 9, bus 23 etc. etc.)",7518101,7/16/2013,"Hoi ik ben Amelia en run een leuke B&B in Scheveningen vlakbij het strand, Circustheater, Kurhaus en boulevard. Carpe Diem is mijn motto en ik vind het prettig als mijn gasten het naar hun zin hebben. Ik verwacht wel dat gasten rekening houden met elkaar en met de buren. 
Onze accommodatie is niet geschikt voor mindervaliden en hulpbehoevenden. De tuin is privé, maar er is buiten bij de ingang een zitgelegenheid voor gasten. Huisdieren kunnen wij helaas niet toestaan. Toeristenbelasting dient ter plaatse liefst contact voldaan te worden. Voor tarief zie denhaag.nl. Parkeren is (behoudens Tapijtweg) overal betaald in Scheveningen. Wij kunnen faciliteren met aanmelden via gemeente-app tegen betaling. Parkeren is en blijft een eigen verantwoordelijkheid. Mocht ik niet bereikbaar zijn dan is er mijn man Andre of onze Sonja, die alles regelen. 
Bent u tevreden zeg het voort, heeft u klachten, vragen of wensen laat het ons dan direct weten a.u.b. Een prettig verblijf en veel plezier in Scheveningen wens ik alle gasten. Daar zet ik mij voor in en dat maakt het leuk!",within an hour,100%,77%,f,7,t,t,Belgisch Park,Private room in villa,Private room,2,1 private bath,2,[],$80.00 ,1,365,28,360,194,4.48,4.58,4.51,4.69,4.64,4.91,4.44,f,1.65
2035975,Villa in The Hague · ★4.56 · 1 bedroom · 2 beds · 1.5 baths,"Directly near centre of Scheveningen, approx. 100 m from beach, boulevard shops, restaurants and public transport.",7518101,7/16/2013,"Hoi ik ben Amelia en run een leuke B&B in Scheveningen vlakbij het strand, Circustheater, Kurhaus en boulevard. Carpe Diem is mijn motto en ik vind het prettig als mijn gasten het naar hun zin hebben. Ik verwacht wel dat gasten rekening houden met elkaar en met de buren. 
Onze accommodatie is niet geschikt voor mindervaliden en hulpbehoevenden. De tuin is privé, maar er is buiten bij de ingang een zitgelegenheid voor gasten. Huisdieren kunnen wij helaas niet toestaan. Toeristenbelasting dient ter plaatse liefst contact voldaan te worden. Voor tarief zie denhaag.nl. Parkeren is (behoudens Tapijtweg) overal betaald in Scheveningen. Wij kunnen faciliteren met aanmelden via gemeente-app tegen betaling. Parkeren is en blijft een eigen verantwoordelijkheid. Mocht ik niet bereikbaar zijn dan is er mijn man Andre of onze Sonja, die alles regelen. 
Bent u tevreden zeg het voort, heeft u klachten, vragen of wensen laat het ons dan direct weten a.u.b. Een prettig verblijf en veel plezier in Scheveningen wens ik alle gasten. Daar zet ik mij voor in en dat maakt het leuk!",within an hour,100%,77%,f,7,t,t,Belgisch Park,Private room in villa,Private room,2,1.5 baths,2,[],$81.00 ,1,365,28,360,109,4.56,4.52,4.5,4.78,4.74,4.92,4.44,f,0.92
2035980,Villa in The Hague · ★4.39 · 6 bedrooms · 13 beds · 6 baths,"Nice and walking distance (150 m) to boulevard, beach, Kurhaus, Circustheater, dunes, public transport, Madurodam, Westbroekpark etc. etc.",7518101,7/16/2013,"Hoi ik ben Amelia en run een leuke B&B in Scheveningen vlakbij het strand, Circustheater, Kurhaus en boulevard. Carpe Diem is mijn motto en ik vind het prettig als mijn gasten het naar hun zin hebben. Ik verwacht wel dat gasten rekening houden met elkaar en met de buren. 
Onze accommodatie is niet geschikt voor mindervaliden en hulpbehoevenden. De tuin is privé, maar er is buiten bij de ingang een zitgelegenheid voor gasten. Huisdieren kunnen wij helaas niet toestaan. Toeristenbelasting dient ter plaatse liefst contact voldaan te worden. Voor tarief zie denhaag.nl. Parkeren is (behoudens Tapijtweg) overal betaald in Scheveningen. Wij kunnen faciliteren met aanmelden via gemeente-app tegen betaling. Parkeren is en blijft een eigen verantwoordelijkheid. Mocht ik niet bereikbaar zijn dan is er mijn man Andre of onze Sonja, die alles regelen. 
Bent u tevreden zeg het voort, heeft u klachten, vragen of wensen laat het ons dan direct weten a.u.b. Een prettig verblijf en veel plezier in Scheveningen wens ik alle gasten. Daar zet ik mij voor in en dat maakt het leuk!",within an hour,100%,77%,f,7,t,t,Belgisch Park,Private room in villa,Private room,14,6 baths,13,[],$369.00 ,2,365,28,351,134,4.39,4.36,4.4,4.69,4.59,4.82,4.26,f,1.14
2039991,Loft in The Hague · ★4.88 · 1 bedroom · 1 bed · 1 bath,"The neighborhood dates back to the end of the 19th century. My house was build in 1896 and the attic, where you will stay, was added to it in 1906. The houses are nice looking, the area is calm and the location is super. Just 300 meter away you will find plenty of restaurants and bars.",7104766,6/25/2013,"Born in 1958, entrepreneur. Love to travel, to play golf, to read, my friends! ",within an hour,100%,96%,t,3,t,t,Nassaubuurt,Entire loft,Entire home/apt,2,1 bath,1,[],,4,120,0,0,284,4.88,4.9,4.9,4.97,4.95,4.87,4.84,f,2.34
2440807,Home in The Hague · ★4.88 · 2 bedrooms · 2 beds · 1.5 baths,"Surfing at the beach, walking through the dunes, picknick in the park (Westbroekpark) and shopping in the city center. Stroll along Europe's main boulevard with many restaurants (5 minutes walk). Chilling out at the beach bars (Zwarte pad). In 15 minutes by tram, you are in the historic city centre where you can visit many museums for example Mauritshuis and Escher in the Palace. Binnenhof and Vredespaleis are also nearby. And Madurodam and Legoland as well.",1584126,1/9/2012,"We live with our 11 year old daughter in this great house, 5 minutes walk from the beach of Scheveningen. At the weekend we enjoy nature or we make a cultural trip. We like to walk in the dunes, picnic in the park or go surfing or swimming in the sea. The Hague has a wide range of culture. Think of music (festivals) or visit a museum such as Escher in the Palace, the Museon or the Mauritshuis. Also nice for children. Within 5 minutes you stand with your feet on the beach and within 15 minutes in the city center. A great combination!",N/A,N/A,100%,f,1,t,t,Belgisch Park,Entire home,Entire home/apt,4,1.5 baths,2,[],,5,21,0,0,8,4.88,5,4.75,5,5,5,4.75,f,0.15
2520108,Rental unit in The Hague · ★4.48 · 3 bedrooms · 4 beds · 1.5 baths,Shops and supermarket on walking distance. With publiceren transport  you can be at Scheveningen beach or the center of The Hague in about 10 to 14 minutes...,9996430,11/13/2013,"Born in Surinam , raised in  Holland.
If you are interested in the apartment i will gladly tell more about  my self .",within a few hours,100%,0%,f,2,t,t,Valkenboskwartier,Entire rental unit,Entire home/apt,6,1.5 baths,4,[],$91.00 ,2,1125,0,133,116,4.48,4.69,4.08,4.89,4.87,4.45,4.56,f,1
2520156,Rental unit in The Hague · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,The area where we live is called Statenkwartier. The name 'Statenkwartier' comes from the name of the old States executive boards of the Region Holland in the seventeenth and eighteenth centuries. Most of the streets are named after Dutch politicians of the seventeenth century. The district breathes old chic and is characterized by the Art Nouveau style that is often to be seen in the buildings.,12901624,3/7/2014,"Mijn naam is Marleen Rezaie. Ik ben getrouwd met Abbas en heb twee volwassen zonen. Ik ben directeur van een taalschool voor anderstaligen. Ik heb een echte talenknobbel. Vind het leuk om talen te leren (ik spreek ook Farsi) en mensen uit andere landen en culturen te ontmoeten. Lezen is een grote hobby, naast lekker genieten van al het moois dat het leven ons kan bieden.",within an hour,100%,100%,t,2,t,t,Statenkwartier,Private room in rental unit,Private room,2,1 shared bath,1,[],$80.00 ,2,1125,0,0,204,4.77,4.85,4.83,4.9,4.87,4.83,4.72,f,1.72
2520906,Rental unit in The Hague · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,De naam 'Statenkwartier' komt van de benaming Staten van het oude dagelijks bestuur van het Gewest Holland in de zeventiende en de achttiende eeuw. De meeste straten zijn vernoemd naar Hollandse politici van de zeventiende eeuw. De wijk ademt oude chic uit en kenmerkt zich door de art-nouveaustijl die veelvuldig is terug te zien in de gebouwen.,12901624,3/7/2014,"Mijn naam is Marleen Rezaie. Ik ben getrouwd met Abbas en heb twee volwassen zonen. Ik ben directeur van een taalschool voor anderstaligen. Ik heb een echte talenknobbel. Vind het leuk om talen te leren (ik spreek ook Farsi) en mensen uit andere landen en culturen te ontmoeten. Lezen is een grote hobby, naast lekker genieten van al het moois dat het leven ons kan bieden.",within an hour,100%,100%,t,2,t,t,Statenkwartier,Private room in rental unit,Private room,2,1 shared bath,1,[],$80.00 ,2,1125,0,44,214,4.69,4.79,4.83,4.9,4.86,4.85,4.71,f,1.82
2576925,Rental unit in The Hague · ★4.82 · 2 bedrooms · 4 beds · 1 bath,"Het Statenkwartier is een gezellige buurt met mooie herenhuizen en een van de leukste winkelstraten van Nederland. 15 minuten lopen naar de haven en 25 minuten naar het strand. In de buurt liggen het Gemeentemuseum (Mondriaan), Fotomuseum, Museon en Omniversum op 200 meter afstand. Op loopafstand is ook de  Internationale zone: Internationale Hof van Justitie, Joegoslavië tribunaal, Vredespaleis, Europol en OCPW. En Pauw57 is perfect gelegen voor deelname aan congres en conferentie in het World Forum.",13194637,3/16/2014,Meer dan 30 jaar thuis in Den Haag.,a few days or more,20%,0%,f,1,t,t,Statenkwartier,Entire rental unit,Entire home/apt,4,1 bath,4,[],,5,1125,0,0,72,4.82,4.85,4.86,4.93,4.86,4.85,4.83,f,0.62
2651566,Villa in The Hague · 3 bedrooms · 6 beds · 2.5 baths,"Ons huis is vlakbij het strand, duinen, de boulevard van Scheveningen met toeristische attracties, Madurodam en het centrum van Den Haag",1902132,3/11/2012,"Hai there, since 2010 we are happy to welcome quests in our beautiful house. We are happy to hear that they also entjoy our surrending, the beach, dunes and cities.",N/A,N/A,71%,f,3,t,t,Duttendel,Entire villa,Entire home/apt,6,2.5 baths,6,[],$350.00 ,4,7,14,349,0,,,,,,,,t,
